 ,Area1,Mean1,Min1,Max1,Area2,Mean2,Min2,Max2,Area3,Mean3,Min3,Max3
408,1.128,768.703,578,1176,1.128,4100.135,3898,4307,1.128,162.784,141,184
409,1.128,768.297,586,1233,1.128,4068.730,3890,4359,1.128,162.135,150,187
410,1.128,785.946,608,1182,1.128,4131.567,3944,4339,1.128,164.757,147,186
411,1.128,781.216,561,1209,1.128,4093.081,3955,4245,1.128,166.541,146,190
412,1.128,774.135,626,1177,1.128,4064.432,3868,4271,1.128,167.432,148,186
413,1.128,790.135,598,1239,1.128,4047.649,3803,4284,1.128,166.622,148,187
414,1.128,782.216,568,1221,1.128,4051.622,3906,4234,1.128,166.216,145,191
415,1.128,774.324,595,1148,1.128,4039.459,3869,4234,1.128,161.486,142,181
416,1.128,804.784,600,1174,1.128,4153.757,3886,4338,1.128,165.027,146,199
417,1.128,830.459,630,1254,1.128,4320.297,4167,4464,1.128,167.486,139,190
418,1.128,807.838,615,1216,1.128,4176.703,3919,4366,1.128,166.378,147,184
419,1.128,804.054,588,1173,1.128,4127.027,3940,4333,1.128,168.135,146,192
420,1.128,794.892,560,1205,1.128,4095.270,3923,4323,1.128,164.243,142,188
421,1.128,799.568,634,1200,1.128,4072.432,3839,4257,1.128,160.514,143,183
422,1.128,805.568,590,1216,1.128,4119.433,3856,4325,1.128,163.432,142,191
423,1.128,799.297,601,1242,1.128,4074.703,3873,4272,1.128,164.649,143,191
424,1.128,821.513,616,1301,1.128,4163.865,3997,4397,1.128,165.459,133,189
425,1.128,805.865,593,1221,1.128,4163.648,3905,4320,1.128,166.811,147,191
426,1.128,799.054,626,1267,1.128,4124.919,3945,4281,1.128,165.919,139,186
427,1.128,804.297,612,1234,1.128,4060.973,3837,4214,1.128,164.784,141,200
428,1.128,794.513,597,1224,1.128,4066.594,3847,4275,1.128,163.432,145,191
429,1.128,794.432,597,1203,1.128,4024.351,3885,4184,1.128,164.135,142,194
430,1.128,789.432,589,1204,1.128,4009.243,3777,4297,1.128,164.378,141,194
431,1.128,789.216,596,1200,1.128,3992.838,3772,4156,1.128,163.000,137,183
432,1.128,810.568,591,1259,1.128,4068.622,3895,4351,1.128,166.027,149,186
433,1.128,798.324,620,1249,1.128,4046.919,3915,4213,1.128,163.243,145,190
434,1.128,793.730,584,1253,1.128,3999.892,3826,4222,1.128,162.784,146,194
